,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
BEP,0.8323595505617977,0.04584771459158691,0.5055928411633109,0.7287569988801792,0.02928971814561522,0.5084745762711864,0.816729088639201,0.047498223879359744,0.5055928411633109,stock,0.8323595505617977
BERY,0.7941573033707866,0.04249621873437391,0.5570469798657718,0.6863157894736843,0.049413895579555375,0.5572033898305084,0.7808489388264669,0.03938739213684044,0.5570469798657718,stock,0.7941573033707866
BFAM,0.8231210986267167,0.055592121395174054,0.5346756152125279,0.7117133258678611,0.04029467020898882,0.5296610169491526,0.8320848938826467,0.033103567365309464,0.5346756152125279,both,0.8320848938826467
BFK,0.8211735330836454,0.027301358481422656,0.5682326621923938,0.7394176931690929,0.02807388807419132,0.5635593220338984,0.8368539325842697,0.03425908935025998,0.5682326621923938,both,0.8368539325842697
BFZ,0.8413233458177279,0.039623037291301094,0.5548098434004475,0.7628443449048152,0.03848799263320243,0.548728813559322,0.8569288389513108,0.03516293486193602,0.5548098434004475,both,0.8569288389513108
BG,0.8297378277153559,0.06050718124360508,0.6487695749440716,0.7374916013437851,0.040107186136883806,0.6398305084745762,0.8320349563046193,0.049158821687508465,0.6487695749440716,both,0.8320349563046193
BGB,0.7830461922596754,0.026707081738388462,0.5883668903803132,0.7290033594624858,0.041364853610771246,0.5805084745762712,0.7873907615480649,0.028028063466622025,0.5883668903803132,both,0.7873907615480649
BGC,0.8386868686868686,0.06175972676937202,0.5515695067264574,0.7866601752677702,0.037172767790263864,0.6218274111675127,0.8431313131313131,0.031037562282195747,0.5515695067264574,both,0.8431313131313131
BGR,0.7987515605493134,0.02262949325417668,0.5212527964205816,0.7838521836506158,0.03360600031372421,0.5254237288135594,0.7875156054931336,0.02892082136337825,0.5212527964205816,stock,0.7987515605493134
BGT,0.7919850187265918,0.04069256934232806,0.6353467561521253,0.7817917133258678,0.05765585864843966,0.6292372881355932,0.7874406991260925,0.029493372024268733,0.6353467561521253,stock,0.7919850187265918
BGX,0.7852434456928838,0.03279100782890765,0.5906040268456376,0.728868980963046,0.04546634742444753,0.5805084745762712,0.7941573033707866,0.05932567455639756,0.5906040268456376,both,0.7941573033707866
BH,0.8389263420724096,0.011409507196303804,0.5145413870246085,0.7097872340425532,0.050845814629913035,0.510593220338983,0.8142571785268414,0.022412238710868972,0.5145413870246085,stock,0.8389263420724096
BHE,0.8501373283395756,0.04041162826506913,0.4966442953020134,0.7775139977603583,0.032258568813827375,0.5,0.8434207240948813,0.040728710248242435,0.4966442953020134,stock,0.8501373283395756
BHK,0.8411985018726591,0.04207807709559336,0.5592841163310962,0.728868980963046,0.02996280633273235,0.5550847457627118,0.8411735330836454,0.04615272458688018,0.5592841163310962,stock,0.8411985018726591
BHLB,0.7987016229712859,0.04352602099390873,0.5659955257270693,0.6989697648376259,0.052342414050597495,0.559322033898305,0.8054681647940075,0.0422033400599582,0.5659955257270693,both,0.8054681647940075
BHP,0.8433208489388264,0.04722178283220217,0.5816554809843401,0.785979843225084,0.04454277345512552,0.5847457627118644,0.8322097378277153,0.04183825898803341,0.5816554809843401,stock,0.8433208489388264
BIF,0.8165293383270911,0.045617820362480514,0.5637583892617449,0.7542217245240762,0.03042496932028066,0.5614406779661016,0.814406991260924,0.06332006127496809,0.5637583892617449,stock,0.8165293383270911
BIP,0.8010237203495629,0.036340217501063664,0.5525727069351231,0.7605599104143337,0.032071668533034746,0.5550847457627118,0.8144569288389512,0.037759083692072835,0.5525727069351231,both,0.8144569288389512
BJZ,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
BK,0.82541822721598,0.030224675269058216,0.5861297539149888,0.7563269876819708,0.018083078110775024,0.586864406779661,0.8232709113607989,0.022761567785761654,0.5861297539149888,stock,0.82541822721598
BKD,0.8233458177278402,0.03810698590927671,0.5212527964205816,0.7374020156774916,0.03420175539984698,0.5148305084745762,0.816554307116105,0.02713242393641171,0.5212527964205816,stock,0.8233458177278402
BKN,0.8435205992509364,0.02567486073609435,0.5682326621923938,0.688555431131019,0.019672087271242873,0.559322033898305,0.8346317103620475,0.034739796783947396,0.5682326621923938,stock,0.8435205992509364
BKT,0.7315605493133583,0.03676525096877835,0.44966442953020136,0.6821724524076147,0.03849529020991807,0.4533898305084746,0.7337827715355805,0.026823220591442598,0.44966442953020136,both,0.7337827715355805
BLH,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
BLK,0.8233458177278402,0.03526261373307631,0.6040268456375839,0.7563717805151177,0.030673820131117167,0.5995762711864406,0.8478901373283396,0.024064861338696713,0.6040268456375839,both,0.8478901373283396
BLW,0.7896878901373284,0.052033518542586366,0.5659955257270693,0.7520716685330348,0.07983783782588273,0.5635593220338984,0.7896629213483146,0.058019826262726636,0.5659955257270693,stock,0.7896878901373284
BLX,0.8233458177278402,0.03227161647096341,0.5727069351230425,0.7500559910414333,0.02303011656974325,0.5508474576271186,0.8077403245942572,0.03636367887091322,0.5727069351230425,stock,0.8233458177278402
