,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
ANGO,0.8187265917602996,0.037419793688958126,0.5637583892617449,0.7456215005599105,0.0388097395265558,0.5572033898305084,0.8031710362047442,0.04018932720542893,0.5637583892617449,stock,0.8187265917602996
ANIK,0.8298626716604245,0.044958410726422184,0.5190156599552572,0.6991489361702128,0.061145236174848946,0.5169491525423728,0.8276154806491884,0.044539616710361996,0.5190156599552572,stock,0.8298626716604245
ANIP,0.8277902621722847,0.019083016721149326,0.4720357941834452,0.7075923852183651,0.03652267092005808,0.4745762711864407,0.8254931335830212,0.025271375034432306,0.4720357941834452,stock,0.8277902621722847
ANTH,0.8133641975308642,0.027770335079729994,0.3880597014925373,0.76013437849944,0.04563129038284433,0.35881104033970274,0.805895061728395,0.04108445545221341,0.3880597014925373,stock,0.8133641975308642
ANY,0.8300124843945069,0.04150460189474691,0.46756152125279643,0.7712430011198208,0.04655322402912616,0.4724576271186441,0.8344069912609239,0.03736106857909461,0.46756152125279643,both,0.8344069912609239
AOSL,0.8367790262172283,0.02831262502230171,0.5592841163310962,0.7160134378499441,0.03944383486194451,0.5508474576271186,0.8210736579275905,0.025246199271658894,0.5592841163310962,stock,0.8367790262172283
APDN,0.8052184769038702,0.03438415300336427,0.4317673378076063,0.7329675251959686,0.02156457435651613,0.4300847457627119,0.7873408239700375,0.03870529562534404,0.4317673378076063,stock,0.8052184769038702
APEI,0.7874906367041199,0.025298004416327464,0.4809843400447427,0.7243673012318029,0.04514473193854435,0.4851694915254237,0.7785268414481898,0.025869400642661227,0.4809843400447427,stock,0.7874906367041199
APOG,0.8008739076154807,0.019505083563970228,0.5883668903803132,0.6971556550951847,0.025829448460046804,0.5741525423728814,0.7852184769038703,0.032941924328659014,0.5883668903803132,stock,0.8008739076154807
APTO,0.8344319600499375,0.027024766674521382,0.40492170022371365,0.7795296752519597,0.02963397158383947,0.4152542372881356,0.8299375780274657,0.045609469306542284,0.40492170022371365,stock,0.8344319600499375
APWC,0.8188014981273408,0.04640418369857946,0.4250559284116331,0.7604927211646137,0.03881315146496198,0.4194915254237288,0.8210736579275905,0.04290001278107178,0.4250559284116331,both,0.8210736579275905
ARAY,0.8165293383270911,0.011808310279283038,0.49217002237136465,0.6842105263157895,0.03717339654340137,0.4978813559322034,0.7897128589263421,0.04832970824066022,0.49217002237136465,stock,0.8165293383270911
ARCB,0.8256179775280899,0.028045452439092514,0.6241610738255033,0.7520268756998879,0.036508810763891585,0.6165254237288136,0.8032459425717853,0.039157955646606686,0.6241610738255033,stock,0.8256179775280899
ARCC,0.8411735330836455,0.04340825226735022,0.5928411633109619,0.7817021276595744,0.03820500452604341,0.5826271186440678,0.8367290886392009,0.04989688729210615,0.5928411633109619,stock,0.8411735330836455
